country,tag,count,freq
DZA,Android,396,0.02004150007591477
DZA,Assembly,5,0.0002530492433827623
DZA,Bash,27,0.0013664659142669164
DZA,C,273,0.01381648868869882
DZA,C#,950,0.04807935624272484
DZA,C++,138,0.006984159117364239
DZA,CSS,202,0.010223189432663597
DZA,CUDA,1,5.060984867655246e-05
DZA,Dart,1,5.060984867655246e-05
DZA,Delphi,94,0.004757325775595931
DZA,Flash,9,0.0004554886380889721
DZA,Flex,3,0.00015182954602965736
DZA,Fortran,1,5.060984867655246e-05
DZA,Go,48,0.0024292727364745178
DZA,Groovy,2,0.00010121969735310492
DZA,HTML,263,0.013310390201933297
DZA,Java,724,0.03664153044182398
DZA,JavaScript,418,0.021154916746798928
DZA,LaTeX,3,0.00015182954602965736
DZA,Lisp,3,0.00015182954602965736
DZA,Lua,4,0.00020243939470620983
DZA,MATLAB,9,0.0004554886380889721
DZA,Objective-C,22,0.001113416670884154
DZA,Other,14181,0.7176982640821904
DZA,PHP,576,0.029151272837694215
DZA,Perl,7,0.0003542689407358672
DZA,PowerShell,11,0.000556708335442077
DZA,Python,828,0.04190495470418543
DZA,R,3,0.00015182954602965736
DZA,Ruby,23,0.0011640265195607066
DZA,Rust,4,0.00020243939470620983
DZA,SASS,3,0.00015182954602965736
DZA,SQL,270,0.013664659142669164
DZA,SVG,5,0.0002530492433827623
DZA,Scala,9,0.0004554886380889721
DZA,Silverlight,53,0.00268232197985728
DZA,TypeScript,2,0.00010121969735310492
DZA,VB.NET,48,0.0024292727364745178
DZA,VB6,16,0.0008097575788248393
DZA,VBA,12,0.0006073181841186294
DZA,VBScript,5,0.0002530492433827623
DZA,XSLT,2,0.00010121969735310492
DZA,iOS,36,0.0018219545523558884
DZA,iPhone,18,0.0009109772761779442
ECU,ASP.NET,119,0.00922266139657444
ECU,AWK,1,7.750135627373479e-05
ECU,ActionScript,8,0.0006200108501898783
ECU,Android,255,0.019762845849802372
ECU,Assembly,2,0.00015500271254746957
ECU,Bash,15,0.0011625203441060219
ECU,BlackBerry,2,0.00015500271254746957
ECU,C,15,0.0011625203441060219
ECU,C#,208,0.016120282104936837
ECU,C++,50,0.0038750678136867393
ECU,CSS,161,0.012477718360071301
ECU,CoffeeScript,2,0.00015500271254746957
ECU,Delphi,18,0.0013950244129272262
ECU,F#,4,0.00031000542509493915
ECU,Flash,9,0.0006975122064636131
ECU,Flex,5,0.00038750678136867395
ECU,Go,1,7.750135627373479e-05
ECU,Groovy,2,0.00015500271254746957
ECU,HTML,218,0.016895295667674184
ECU,Haskell,17,0.0013175230566534915
ECU,Java,411,0.031853057428505
ECU,JavaScript,464,0.035960629311012945
ECU,LaTeX,2,0.00015500271254746957
ECU,Lua,1,7.750135627373479e-05
ECU,MATLAB,17,0.0013175230566534915
ECU,Objective-C,68,0.005270092226613966
ECU,Other,9435,0.7312252964426877
ECU,PHP,556,0.04309075408819654
ECU,PowerShell,1,7.750135627373479e-05
ECU,Python,300,0.023250406882120437
ECU,R,31,0.0024025420444857785
ECU,Ruby,53,0.004107571882507944
ECU,SASS,1,7.750135627373479e-05
ECU,SQL,245,0.018987832287065024
ECU,SVG,1,7.750135627373479e-05
ECU,Scala,1,7.750135627373479e-05
ECU,Silverlight,13,0.0010075176315585523
ECU,Swift,26,0.0020150352631171046
ECU,VB.NET,12,0.0009300162752848175
ECU,VB6,1,7.750135627373479e-05
ECU,VBA,3,0.00023250406882120437
ECU,XSLT,4,0.00031000542509493915
ECU,iOS,118,0.009145160040300705
ECU,iPhone,27,0.0020925366193908393
EGY,ASP.NET,2416,0.018281286651482705
EGY,AWK,6,4.540054631990738e-05
EGY,ActionScript,114,0.0008626103800782402
EGY,Android,4865,0.036812276307724906
EGY,Assembly,77,0.0005826403444388114
EGY,Bash,68,0.0005145395249589504
EGY,BlackBerry,58,0.0004388719477591047
EGY,C,697,0.005274030130829241
EGY,C#,4741,0.035873998350446815
EGY,C++,1199,0.009072542506261492
EGY,CSS,1675,0.012674319180974145
EGY,CUDA,23,0.00017403542755964498
EGY,Clojure,18,0.00013620163895972215
EGY,CoffeeScript,17,0.0001286348812397376
EGY,Dart,3,2.270027315995369e-05
EGY,Delphi,29,0.00021943597387955236
EGY,Erlang,5,3.783378859992282e-05
EGY,F#,3,2.270027315995369e-05
EGY,Flash,93,0.0007037084679585644
EGY,Flex,39,0.000295103551079398
EGY,Fortran,3,2.270027315995369e-05
EGY,Go,629,0.0047594906058702905
EGY,Groovy,4,3.0267030879938255e-05
EGY,HTML,2359,0.017849981461443586
EGY,Haskell,40,0.00030267030879938255
EGY,Java,3636,0.027512731069863874
EGY,JavaScript,4075,0.0308345377089371
EGY,LaTeX,4,3.0267030879938255e-05
EGY,Lisp,7,5.2967304039891946e-05
EGY,Lua,2,1.5133515439969127e-05
EGY,MATLAB,210,0.0015890191211967585
EGY,Mathematica,8,6.053406175987651e-05
EGY,Objective-C,686,0.005190795795909411
EGY,Other,89273,0.675507161936182
EGY,PHP,6078,0.045990753422066176
EGY,Pascal,1,7.566757719984564e-06
EGY,Perl,43,0.00032537058195933625
EGY,PowerShell,27,0.00020430245843958323
EGY,Python,833,0.0063031091807471415
EGY,R,28,0.00021186921615956778
EGY,Ruby,1574,0.011910076651255704
EGY,Rust,1,7.566757719984564e-06
EGY,SASS,21,0.00015890191211967585
EGY,SQL,2668,0.020188109596918816
EGY,SVG,33,0.0002497030047594906
EGY,Scala,102,0.0007718092874384255
EGY,Scheme,13,9.836785035979933e-05
EGY,Silverlight,90,0.0006810081947986107
EGY,Swift,226,0.0017100872447165115
EGY,Tcl,1,7.566757719984564e-06
EGY,TypeScript,14,0.00010593460807978389
EGY,VB.NET,1275,0.009647616092980319
EGY,VB6,38,0.00028753679335941345
EGY,VBA,46,0.00034807085511928996
EGY,VBScript,6,4.540054631990738e-05
EGY,XSLT,38,0.00028753679335941345
EGY,iOS,1358,0.010275656983739037
EGY,iPhone,561,0.00424495108091134
ERI,Android,13,0.2549019607843137
ERI,C#,1,0.0196078431372549
ERI,C++,1,0.0196078431372549
ERI,Java,5,0.09803921568627451
ERI,Other,26,0.5098039215686274
ERI,PHP,1,0.0196078431372549
ERI,SQL,3,0.058823529411764705
ERI,iPhone,1,0.0196078431372549
ESP,ASP.NET,2550,0.004228904813157035
ESP,AWK,618,0.0010248875194239402
ESP,ActionScript,627,0.001039813065823318
ESP,Android,18662,0.030948949656131996
ESP,Assembly,281,0.0004660087264694615
ESP,Bash,1564,0.0025937282854029816
ESP,BlackBerry,87,0.00014428028186065178
ESP,C,2798,0.004640186536162111
ESP,C#,13194,0.02188085102148781
ESP,C++,6675,0.011069780246205179
ESP,COBOL,12,1.9900728532503695e-05
ESP,CSS,9003,0.014930521581510897
ESP,CUDA,158,0.00026202625901129863
ESP,Clojure,215,0.00035655471954069116
ESP,CoffeeScript,145,0.00024046713643441963
ESP,D,36,5.970218559751108e-05
ESP,Dart,49,8.126130817439008e-05
ESP,Delphi,673,0.0011160991918645821
ESP,Erlang,63,0.00010447882479564439
ESP,F#,54,8.955327839626663e-05
ESP,Flash,556,0.0009220670886726711
ESP,Flex,245,0.0004063065408719504
ESP,Fortran,64,0.0001061372188400197
ESP,Go,217,0.0003598715076294418
ESP,Groovy,241,0.00039967296469444917
ESP,HTML,10798,0.017907338891164575
ESP,Haskell,516,0.0008557313268976589
ESP,Java,21558,0.03575165880864289
ESP,JavaScript,21006,0.034836225296147716
ESP,Julia,13,2.1559122576879e-05
ESP,LaTeX,63,0.00010447882479564439
ESP,Lisp,79,0.00013101312950564932
ESP,Lua,286,0.00047430069669133807
ESP,MATLAB,3033,0.0050299091365903085
ESP,Mathematica,12,1.9900728532503695e-05
ESP,Objective-C,5090,0.008441225685870317
ESP,Other,423275,0.7019567391329584
ESP,PHP,17379,0.028821230097198475
ESP,Pascal,25,4.1459851109382696e-05
ESP,Perl,1118,0.001854084541611594
ESP,PowerShell,118,0.00019569049723628632
ESP,Python,9545,0.015829371153562314
ESP,R,1462,0.0024245720928767
ESP,Ruby,4456,0.007389803861736372
ESP,Rust,46,7.628612604126416e-05
ESP,SASS,207,0.0003432875671856887
ESP,SQL,6521,0.010814387563371382
ESP,SVG,275,0.00045605836220320966
ESP,Scala,589,0.0009767940921370562
ESP,Scheme,24,3.980145706500739e-05
ESP,Silverlight,293,0.0004859094550019652
ESP,Smalltalk,34,5.638539750876047e-05
ESP,Swift,1071,0.0017761400215259547
ESP,Tcl,30,4.9751821331259235e-05
ESP,TypeScript,237,0.00039303938851694797
ESP,VB.NET,2341,0.0038823004578825955
ESP,VB6,91,0.000150913858038153
ESP,VBA,408,0.0006766247701051256
ESP,VBScript,114,0.0001890569210587851
ESP,XSLT,219,0.0003631882957181924
ESP,iOS,8041,0.013335146510821851
ESP,iPhone,3833,0.006356624372090555
EST,ASP.NET,165,0.002731969004569839
EST,AWK,26,0.0004304920855685807
EST,ActionScript,87,0.0014404927478640969
EST,Android,615,0.010182793562487582
EST,Assembly,18,0.00029803298231670974
EST,Bash,254,0.004205576528246904
EST,BlackBerry,8,0.00013245910325187097
EST,C,174,0.0028809854957281937
EST,C#,1134,0.018776077885952713
EST,C++,496,0.008212464401616002
EST,CSS,743,0.012302139214517518
EST,Clojure,6,9.934432743890324e-05
EST,CoffeeScript,15,0.0002483608185972581
EST,D,3,4.967216371945162e-05
EST,Dart,20,0.0003311477581296775
EST,Delphi,350,0.005795085767269356
EST,Erlang,3,4.967216371945162e-05
EST,F#,9,0.00014901649115835487
EST,Flash,68,0.0011259023776409034
EST,Flex,30,0.0004967216371945162
EST,Fortran,1,1.6557387906483872e-05
EST,Go,29,0.0004801642492880323
EST,Groovy,21,0.0003477051460361613
EST,HTML,1107,0.018329028412477646
EST,Haskell,128,0.0021193456520299356
EST,Java,2576,0.04265183124710246
EST,JavaScript,2248,0.037221008013775744
EST,LaTeX,9,0.00014901649115835487
EST,Lisp,2,3.3114775812967744e-05
EST,Lua,2,3.3114775812967744e-05
EST,MATLAB,7,0.0001159017153453871
EST,Mathematica,11,0.0001821312669713226
EST,Objective-C,164,0.0027154116166633554
EST,Other,42782,0.708358169415193
EST,PHP,3113,0.0515431485528843
EST,Pascal,12,0.00019868865487780648
EST,Perl,134,0.002218689979468839
EST,PowerShell,32,0.0005298364130074839
EST,Python,980,0.016226240148354196
EST,R,117,0.001937214385058613
EST,Ruby,558,0.009239022451818001
EST,Rust,7,0.0001159017153453871
EST,SASS,13,0.00021524604278429034
EST,SQL,981,0.016242797536260678
EST,SVG,27,0.0004470494734750646
EST,Scala,223,0.0036922975031459036
EST,Scheme,2,3.3114775812967744e-05
EST,Silverlight,64,0.0010596728260149678
EST,Swift,153,0.0025332803496920324
EST,Tcl,2,3.3114775812967744e-05
EST,TypeScript,12,0.00019868865487780648
EST,VB.NET,46,0.0007616398436982581
EST,VB6,3,4.967216371945162e-05
EST,VBA,36,0.0005960659646334195
EST,VBScript,6,9.934432743890324e-05
EST,XSLT,26,0.0004304920855685807
EST,iOS,373,0.006175905689118484
EST,iPhone,165,0.002731969004569839
ETH,ASP.NET,59,0.007835325365205844
ETH,ActionScript,1,0.00013280212483399734
ETH,Android,175,0.023240371845949535
ETH,Assembly,4,0.0005312084993359894
ETH,Bash,6,0.0007968127490039841
ETH,C,47,0.006241699867197875
ETH,C#,314,0.04169986719787517
ETH,C++,89,0.011819389110225764
ETH,CSS,130,0.017264276228419653
ETH,Dart,1,0.00013280212483399734
ETH,Flash,2,0.0002656042496679947
ETH,Go,12,0.0015936254980079682
ETH,Groovy,43,0.005710491367861886
ETH,HTML,188,0.0249667994687915
ETH,Java,263,0.0349269588313413
ETH,JavaScript,314,0.04169986719787517
ETH,LaTeX,1,0.00013280212483399734
ETH,Lisp,2,0.0002656042496679947
ETH,Lua,2,0.0002656042496679947
ETH,MATLAB,14,0.0018592297476759628
ETH,Objective-C,2,0.0002656042496679947
ETH,Other,5381,0.7146082337317398
ETH,PHP,207,0.02749003984063745
ETH,Perl,1,0.00013280212483399734
ETH,PowerShell,1,0.00013280212483399734
ETH,Python,84,0.011155378486055778
ETH,R,9,0.001195219123505976
ETH,Ruby,40,0.005312084993359893
ETH,SASS,1,0.00013280212483399734
ETH,SQL,94,0.01248339973439575
ETH,SVG,4,0.0005312084993359894
ETH,Scala,3,0.00039840637450199205
ETH,Scheme,2,0.0002656042496679947
ETH,Silverlight,1,0.00013280212483399734
ETH,Swift,1,0.00013280212483399734
ETH,TypeScript,3,0.00039840637450199205
ETH,VB.NET,7,0.0009296148738379814
ETH,VB6,4,0.0005312084993359894
ETH,VBA,4,0.0005312084993359894
ETH,VBScript,1,0.00013280212483399734
ETH,XSLT,1,0.00013280212483399734
ETH,iOS,8,0.0010624169986719787
ETH,iPhone,4,0.0005312084993359894
FIN,ASP.NET,693,0.0030117471175450565
FIN,AWK,118,0.0005128227415156085
FIN,ActionScript,273,0.0011864458341844164
FIN,Android,5629,0.024463383152469154
FIN,Assembly,346,0.0015037005810542418
FIN,Bash,410,0.0017818417289949108
FIN,BlackBerry,39,0.00016949226202634518
FIN,C,2239,0.009730594222486842
FIN,C#,3155,0.013711489402387669
FIN,C++,3231,0.014041782015567212
FIN,COBOL,1,4.3459554365729535e-06
FIN,CSS,4390,0.019078744366555267
FIN,CUDA,13,5.649742067544839e-05
FIN,Clojure,229,0.0009952237949752063
FIN,CoffeeScript,74,0.00032160070230639854
FIN,D,16,6.953528698516726e-05
FIN,Dart,160,0.0006953528698516726
FIN,Delphi,463,0.0020121773671332773
FIN,Erlang,31,0.00013472461853376156
FIN,F#,39,0.00016949226202634518
FIN,Flash,222,0.0009648021069191957
FIN,Flex,246,0.0010691050373969465
FIN,Fortran,26,0.00011299484135089678
FIN,Go,65,0.000282487103377242
FIN,Groovy,70,0.0003042168805601067
FIN,HTML,6298,0.027370827339536462
FIN,Haskell,254,0.0011038726808895302
FIN,Java,8721,0.03790107736235273
FIN,JavaScript,10123,0.04399410688442801
FIN,Julia,8,3.476764349258363e-05
FIN,LaTeX,95,0.0004128657664744306
FIN,Lisp,111,0.00048240105345959784
FIN,Lua,91,0.00039548194472813875
FIN,MATLAB,315,0.0013689759625204803
FIN,Mathematica,65,0.000282487103377242
FIN,Objective-C,810,0.003520223903624092
FIN,Other,159786,0.6944228353882459
FIN,PHP,5819,0.025289114685418015
FIN,Pascal,6,2.607573261943772e-05
FIN,Perl,318,0.0013820138288301992
FIN,PowerShell,420,0.0018253012833606404
FIN,Python,6358,0.02763158466573084
FIN,R,577,0.002507616286902594
FIN,Ruby,1055,0.004584982985584466
FIN,Rust,44,0.00019122203920920994
FIN,SASS,70,0.0003042168805601067
FIN,SQL,2062,0.00896136011021343
FIN,SVG,114,0.0004954389197693167
FIN,Scala,465,0.0020208692780064232
FIN,Scheme,40,0.00017383821746291814
FIN,Silverlight,159,0.0006910069144150996
FIN,Smalltalk,4,1.7383821746291814e-05
FIN,Swift,678,0.002946557785996462
FIN,Tcl,17,7.388124242174021e-05
FIN,TypeScript,46,0.00019991395008235586
FIN,VB.NET,156,0.0006779690481053807
FIN,VB6,30,0.0001303786630971886
FIN,VBA,120,0.0005215146523887544
FIN,VBScript,30,0.0001303786630971886
FIN,XSLT,165,0.0007170826470345373
FIN,iOS,1741,0.007566308415073512
FIN,iPhone,750,0.003259466577429715
FJI,ASP.NET,29,0.013557737260402058
FJI,ActionScript,1,0.0004675081813931744
FJI,Android,31,0.014492753623188406
FJI,Bash,1,0.0004675081813931744
FJI,C,4,0.0018700327255726976
FJI,C#,72,0.033660589060308554
FJI,C++,13,0.006077606358111267
FJI,CSS,88,0.04114071996259935
FJI,Erlang,3,0.001402524544179523
FJI,Flash,2,0.0009350163627863488
FJI,Flex,1,0.0004675081813931744
FJI,Fortran,1,0.0004675081813931744
FJI,HTML,87,0.04067321178120617
FJI,Java,22,0.010285179990649837
FJI,JavaScript,84,0.03927068723702665
FJI,Lisp,1,0.0004675081813931744
FJI,MATLAB,2,0.0009350163627863488
FJI,Objective-C,4,0.0018700327255726976
FJI,Other,1319,0.616643291257597
FJI,PHP,208,0.09724170172978028
FJI,Perl,9,0.004207573632538569
FJI,Python,27,0.012622720897615708
FJI,R,4,0.0018700327255726976
FJI,Ruby,1,0.0004675081813931744
FJI,SQL,57,0.02664796633941094
FJI,SVG,1,0.0004675081813931744
FJI,Scala,1,0.0004675081813931744
FJI,Scheme,1,0.0004675081813931744
FJI,Silverlight,1,0.0004675081813931744
FJI,Swift,21,0.009817671809256662
FJI,Tcl,2,0.0009350163627863488
FJI,VB.NET,3,0.001402524544179523
FJI,VBA,2,0.0009350163627863488
FJI,VBScript,3,0.001402524544179523
FJI,iOS,33,0.015427769985974754
FRA,ASP.NET,4409,0.0031354315858641746
FRA,AWK,911,0.0006478517066732281
FRA,ActionScript,1692,0.0012032547614611439
FRA,Android,24448,0.01738603570224707
FRA,Assembly,632,0.00044944267685782677
FRA,Bash,5012,0.003564251101916816
FRA,BlackBerry,101,7.182549108012738e-05
FRA,C,16639,0.011832716297843954
FRA,C#,27961,0.01988428273357863
FRA,C++,28401,0.02019718586303661
FRA,COBOL,29,2.0623160805185088e-05
FRA,CSS,16077,0.011433053664308988
FRA,CUDA,229,0.00016285185601335811
FRA,Clojure,236,0.00016782986034564418
FRA,CoffeeScript,336,0.0002389442079497307
FRA,D,99,7.040320412804565e-05
FRA,Dart,728,0.0005177124505577498
FRA,Delphi,1410,0.0010027123012176199
FRA,Erlang,721,0.0005127344462254637
FRA,F#,328,0.00023325506014140377
FRA,Flash,1359,0.0009664439839395357
FRA,Flex,886,0.0006300731197722066
FRA,Fortran,117,8.320378669678123e-05
FRA,Go,1384,0.0009842225708405574
FRA,Groovy,565,0.0004017960639630888
FRA,HTML,20769,0.014769738853892728
FRA,Haskell,500,0.0003555717380204326
FRA,Java,50224,0.03571646994067641
FRA,JavaScript,47171,0.03354534890832365
FRA,Julia,20,1.4222869520817302e-05
FRA,LaTeX,239,0.00016996329077376677
FRA,Lisp,156,0.00011093838226237497
FRA,Lua,410,0.0002915688251767547
FRA,MATLAB,1198,0.0008519498842969565
FRA,Mathematica,52,3.697946075412499e-05
FRA,Objective-C,8615,0.006126501046092053
FRA,Other,1010785,0.7188131584299658
FRA,PHP,38525,0.02739680241447433
FRA,Pascal,71,5.049118679890143e-05
FRA,Perl,2239,0.0015922502428554971
FRA,PowerShell,2079,0.0014784672866889586
FRA,Python,23983,0.017055353985888068
FRA,R,6845,0.004867777093499722
FRA,Ruby,8953,0.006366867540993866
FRA,Rust,533,0.0003790394727297811
FRA,SASS,417,0.0002965468295090408
FRA,SQL,11821,0.008406427030279067
FRA,SVG,720,0.0005120233027494229
FRA,Scala,3395,0.002414332101158737
FRA,Scheme,72,5.120233027494229e-05
FRA,Silverlight,893,0.0006350511241044926
FRA,Smalltalk,161,0.0001144940996425793
FRA,Swift,3810,0.002709456643715696
FRA,Tcl,60,4.266860856245191e-05
FRA,TypeScript,944,0.0006713194413825767
FRA,VB.NET,1466,0.0010425363358759084
FRA,VB6,99,7.040320412804565e-05
FRA,VBA,1901,0.0013518837479536846
FRA,VBScript,167,0.00011876096049882449
FRA,XSLT,663,0.0004714881246150936
FRA,iOS,13945,0.009916895773389865
FRA,iPhone,7575,0.005386911831009553
FRO,ASP.NET,2,0.0034782608695652175
FRO,ActionScript,1,0.0017391304347826088
FRO,Android,8,0.01391304347826087
FRO,Bash,1,0.0017391304347826088
FRO,C,3,0.0052173913043478265
FRO,C#,34,0.059130434782608696
FRO,C++,3,0.0052173913043478265
FRO,CSS,2,0.0034782608695652175
FRO,HTML,19,0.03304347826086956
FRO,Java,17,0.029565217391304348
FRO,JavaScript,10,0.017391304347826087
FRO,LaTeX,1,0.0017391304347826088
FRO,Objective-C,5,0.008695652173913044
FRO,Other,391,0.68
FRO,PHP,47,0.0817391304347826
FRO,PowerShell,1,0.0017391304347826088
FRO,Python,1,0.0017391304347826088
FRO,Ruby,1,0.0017391304347826088
FRO,SQL,18,0.03130434782608696
FRO,VB.NET,2,0.0034782608695652175
FRO,VBA,1,0.0017391304347826088
FRO,iOS,5,0.008695652173913044
FRO,iPhone,2,0.0034782608695652175
FSM,ASP.NET,11,0.00834597875569044
FSM,Android,6,0.004552352048558422
FSM,C,4,0.0030349013657056147
FSM,C#,123,0.09332321699544764
FSM,C++,4,0.0030349013657056147
FSM,CSS,9,0.006828528072837633
FSM,HTML,20,0.015174506828528073
FSM,Java,3,0.002276176024279211
FSM,JavaScript,33,0.02503793626707132
FSM,Other,860,0.6525037936267072
FSM,PHP,34,0.025796661608497723
FSM,Python,5,0.0037936267071320183
FSM,R,2,0.0015174506828528073
FSM,SQL,136,0.10318664643399089
FSM,VB.NET,64,0.048558421851289835
FSM,VB6,2,0.0015174506828528073
FSM,iOS,1,0.0007587253414264037
FSM,iPhone,1,0.0007587253414264037
GAB,Android,2,0.013422818791946308
GAB,C++,1,0.006711409395973154
GAB,Delphi,1,0.006711409395973154
GAB,Java,3,0.020134228187919462
GAB,JavaScript,3,0.020134228187919462
GAB,Other,110,0.738255033557047
GAB,PHP,27,0.18120805369127516
GAB,Perl,1,0.006711409395973154
GAB,SQL,1,0.006711409395973154
GBR,ASP.NET,56980,0.010847343533542145
GBR,AWK,2408,0.0004584135350784395
GBR,ActionScript,5299,0.0010087762966697056
GBR,Android,55806,0.010623847898084467
GBR,Assembly,1815,0.00034552349093329226
GBR,Bash,9349,0.0017797791276778785
GBR,BlackBerry,886,0.00016866876747487436
GBR,C,31680,0.006030955478108374
GBR,C#,223795,0.04260409347295655
GBR,C++,79845,0.015200178035024088
GBR,COBOL,66,1.2564490579392446e-05
GBR,CSS,78053,0.014859033078686645
GBR,CUDA,609,0.00011593598125530303
GBR,Clojure,2357,0.0004487046105398181
GBR,CoffeeScript,958,0.0001823754844705752
GBR,D,359,6.834321390911952e-05
GBR,Dart,579,0.000110224849173761
GBR,Delphi,10128,0.0019280781907285863
GBR,Erlang,714,0.0001359249435407001
GBR,F#,4420,0.0008414401266805244
GBR,Flash,5315,0.0010118222337798615
GBR,Flex,2348,0.0004469912709153555
GBR,Fortran,1993,0.0003794095412837749
GBR,Go,1289,0.00024538830843692214
GBR,Groovy,3158,0.00060119183711699
GBR,HTML,100149,0.019065472227811728
GBR,Haskell,6418,0.001221801523311223
GBR,Java,152539,0.029039012552877944
GBR,JavaScript,180768,0.0344129974705396
GBR,Julia,151,2.874603147709484e-05
GBR,LaTeX,588,0.00011193818879822361
GBR,Lisp,598,0.00011384189949207095
GBR,Lua,825,0.00015705613224240557
GBR,MATLAB,8730,0.0016619394357287281
GBR,Mathematica,247,4.70216541380293e-05
GBR,Objective-C,36844,0.00701403168041114
GBR,Other,3661796,0.6971000203887415
GBR,PHP,152431,0.029018452477384393
GBR,Pascal,256,4.873499376249191e-05
GBR,Perl,10555,0.0020093666373558676
GBR,PowerShell,5231,0.0009958310639515437
GBR,Python,93703,0.01783834031455773
GBR,R,14572,0.0027740872230743443
GBR,Ruby,30847,0.00587237637731089
GBR,Rust,332,6.32031950357317e-05
GBR,SASS,1394,0.00026537727072231925
GBR,SQL,60130,0.011447012402104058
GBR,SVG,4014,0.0007641494725103224
GBR,Scala,8864,0.0016874491590262825
GBR,Scheme,224,4.264311954218042e-05
GBR,Silverlight,8015,0.0015258241211186432
GBR,Smalltalk,180,3.4266792489252126e-05
GBR,Swift,8768,0.001669173536365348
GBR,Tcl,2092,0.0003982562771528636
GBR,TypeScript,2108,0.00040130221426301936
GBR,VB.NET,17868,0.0034015502677664277
GBR,VB6,2750,0.0005235204408080185
GBR,VBA,9598,0.0018271815239546772
GBR,VBScript,1861,0.00035428056012499
GBR,XSLT,6649,0.0012657772403390965
GBR,iOS,48571,0.009246513211085916
GBR,iPhone,32024,0.006096443125976723
GEO,ASP.NET,293,0.01167889030612245
GEO,AWK,1,3.985969387755102e-05
GEO,ActionScript,88,0.00350765306122449
GEO,Android,264,0.010522959183673469
GEO,Assembly,4,0.00015943877551020407
GEO,Bash,25,0.0009964923469387755
GEO,BlackBerry,1,3.985969387755102e-05
GEO,C,309,0.012316645408163265
GEO,C#,1199,0.04779177295918367
GEO,C++,421,0.01678093112244898
GEO,CSS,287,0.011439732142857142
GEO,CUDA,1,3.985969387755102e-05
GEO,CoffeeScript,2,7.971938775510203e-05
GEO,Delphi,2,7.971938775510203e-05
GEO,Erlang,5,0.0001992984693877551
GEO,F#,1,3.985969387755102e-05
GEO,Flash,53,0.0021125637755102043
GEO,Flex,13,0.0005181760204081633
GEO,Groovy,4,0.00015943877551020407
GEO,HTML,407,0.016222895408163265
GEO,Haskell,1,3.985969387755102e-05
GEO,Java,313,0.012476084183673469
GEO,JavaScript,883,0.03519610969387755
GEO,Lua,5,0.0001992984693877551
GEO,MATLAB,161,0.006417410714285714
GEO,Mathematica,1,3.985969387755102e-05
GEO,Objective-C,56,0.002232142857142857
GEO,Other,17874,0.7124521683673469
GEO,PHP,1360,0.054209183673469385
GEO,Pascal,3,0.00011957908163265306
GEO,Perl,4,0.00015943877551020407
GEO,PowerShell,2,7.971938775510203e-05
GEO,Python,41,0.001634247448979592
GEO,R,1,3.985969387755102e-05
GEO,Ruby,272,0.010841836734693877
GEO,SASS,9,0.0003587372448979592
GEO,SQL,484,0.019292091836734693
GEO,SVG,3,0.00011957908163265306
GEO,Silverlight,13,0.0005181760204081633
GEO,Swift,24,0.0009566326530612245
GEO,TypeScript,3,0.00011957908163265306
GEO,VB.NET,29,0.0011559311224489796
GEO,VB6,3,0.00011957908163265306
GEO,VBA,11,0.0004384566326530612
GEO,VBScript,1,3.985969387755102e-05
GEO,XSLT,2,7.971938775510203e-05
GEO,iOS,122,0.004862882653061225
GEO,iPhone,27,0.0010762117346938774
GGY,ASP.NET,3,0.003911342894393742
GGY,Android,5,0.00651890482398957
GGY,Assembly,1,0.001303780964797914
GGY,C#,11,0.014341590612777053
GGY,C++,53,0.06910039113428944
GGY,CSS,8,0.010430247718383311
GGY,HTML,8,0.010430247718383311
GGY,Java,7,0.009126466753585397
GGY,JavaScript,3,0.003911342894393742
GGY,Lua,20,0.02607561929595828
GGY,Objective-C,1,0.001303780964797914
GGY,Other,523,0.681877444589309
GGY,PHP,43,0.0560625814863103
GGY,Python,13,0.01694915254237288
GGY,Rust,1,0.001303780964797914
GGY,SQL,15,0.01955671447196871
GGY,VB.NET,45,0.05867014341590613
GGY,VB6,1,0.001303780964797914
GGY,VBA,3,0.003911342894393742
GGY,iOS,3,0.003911342894393742
GHA,ASP.NET,83,0.009816676522767593
GHA,AWK,1,0.00011827321111768185
GHA,Android,298,0.03524541691306919
GHA,Bash,3,0.00035481963335304555
GHA,BlackBerry,4,0.0004730928444707274
GHA,C,14,0.0016558249556475459
GHA,C#,415,0.04908338261383797
GHA,C++,35,0.004139562389118865
GHA,CSS,82,0.009698403311649912
GHA,CoffeeScript,5,0.0005913660555884093
GHA,Delphi,1,0.00011827321111768185
GHA,Erlang,1,0.00011827321111768185
GHA,Flash,3,0.00035481963335304555
GHA,Flex,1,0.00011827321111768185
GHA,Go,5,0.0005913660555884093
GHA,HTML,161,0.019041986989946778
GHA,Java,269,0.031815493790656416
GHA,JavaScript,290,0.03429923122412774
GHA,MATLAB,1,0.00011827321111768185
GHA,Other,5641,0.6671791839148433
GHA,PHP,574,0.06788882318154937
GHA,Perl,1,0.00011827321111768185
GHA,PowerShell,3,0.00035481963335304555
GHA,Python,107,0.012655233589591957
GHA,R,5,0.0005913660555884093
GHA,Ruby,26,0.003075103489059728
GHA,SQL,241,0.028503843879361324
GHA,Scala,11,0.0013010053222945004
GHA,Silverlight,2,0.0002365464222353637
GHA,Swift,2,0.0002365464222353637
GHA,TypeScript,5,0.0005913660555884093
GHA,VB.NET,140,0.01655824955647546
