country,tag,count,pct
ESP,Delphi,673,0.11160991918645821
ESP,Erlang,63,0.010447882479564439
ESP,F#,54,0.008955327839626662
ESP,Flash,556,0.09220670886726712
ESP,Flex,245,0.040630654087195045
ESP,Fortran,64,0.01061372188400197
ESP,Go,217,0.03598715076294418
ESP,Groovy,241,0.03996729646944492
ESP,HTML,10798,1.7907338891164575
ESP,Haskell,516,0.08557313268976588
ESP,Java,21558,3.5751658808642888
ESP,JavaScript,21006,3.4836225296147716
ESP,Julia,13,0.0021559122576879004
ESP,LaTeX,63,0.010447882479564439
ESP,Lisp,79,0.013101312950564933
ESP,Lua,286,0.0474300696691338
ESP,MATLAB,3033,0.5029909136590308
ESP,Mathematica,12,0.0019900728532503695
ESP,Objective-C,5090,0.8441225685870317
ESP,Other,423275,70.19567391329585
ESP,PHP,17379,2.8821230097198476
ESP,Pascal,25,0.0041459851109382695
ESP,Perl,1118,0.18540845416115942
ESP,PowerShell,118,0.01956904972362863
ESP,Python,9545,1.5829371153562313
ESP,R,1462,0.24245720928767
ESP,Ruby,4456,0.7389803861736371
ESP,Rust,46,0.007628612604126416
ESP,SASS,207,0.03432875671856887
ESP,SQL,6521,1.0814387563371382
ESP,SVG,275,0.04560583622032097
ESP,Scala,589,0.09767940921370563
ESP,Scheme,24,0.003980145706500739
ESP,Silverlight,293,0.04859094550019652
ESP,Smalltalk,34,0.005638539750876047
ESP,Swift,1071,0.17761400215259546
ESP,Tcl,30,0.004975182133125923
ESP,TypeScript,237,0.039303938851694795
ESP,VB.NET,2341,0.3882300457882596
ESP,VB6,91,0.015091385803815301
ESP,VBA,408,0.06766247701051256
ESP,VBScript,114,0.01890569210587851
ESP,XSLT,219,0.03631882957181924
ESP,iOS,8041,1.3335146510821851
ESP,iPhone,3833,0.6356624372090555
EST,ASP.NET,165,0.2731969004569839
EST,AWK,26,0.04304920855685807
EST,ActionScript,87,0.1440492747864097
EST,Android,615,1.0182793562487582
EST,Assembly,18,0.029803298231670973
EST,Bash,254,0.4205576528246904
EST,BlackBerry,8,0.013245910325187099
EST,C,174,0.2880985495728194
EST,C#,1134,1.877607788595271
EST,C++,496,0.8212464401616001
EST,CSS,743,1.2302139214517518
EST,Clojure,6,0.009934432743890324
EST,CoffeeScript,15,0.02483608185972581
EST,D,3,0.004967216371945162
EST,Dart,20,0.03311477581296775
EST,Delphi,350,0.5795085767269356
EST,Erlang,3,0.004967216371945162
EST,F#,9,0.014901649115835486
EST,Flash,68,0.11259023776409034
EST,Flex,30,0.04967216371945162
EST,Fortran,1,0.0016557387906483874
EST,Go,29,0.04801642492880323
EST,Groovy,21,0.03477051460361613
EST,HTML,1107,1.8329028412477648
EST,Haskell,128,0.21193456520299359
EST,Java,2576,4.265183124710246
EST,JavaScript,2248,3.7221008013775747
EST,LaTeX,9,0.014901649115835486
EST,Lisp,2,0.0033114775812967748
EST,Lua,2,0.0033114775812967748
EST,MATLAB,7,0.011590171534538712
EST,Mathematica,11,0.01821312669713226
EST,Objective-C,164,0.2715411616663355
EST,Other,42782,70.83581694151931
EST,PHP,3113,5.15431485528843
EST,Pascal,12,0.01986886548778065
EST,Perl,134,0.2218689979468839
EST,PowerShell,32,0.052983641300748396
EST,Python,980,1.6226240148354196
EST,R,117,0.19372143850586132
EST,Ruby,558,0.9239022451818001
EST,Rust,7,0.011590171534538712
EST,SASS,13,0.021524604278429036
EST,SQL,981,1.624279753626068
EST,SVG,27,0.044704947347506456
EST,Scala,223,0.3692297503145904
EST,Scheme,2,0.0033114775812967748
EST,Silverlight,64,0.10596728260149679
EST,Swift,153,0.25332803496920325
EST,Tcl,2,0.0033114775812967748
EST,TypeScript,12,0.01986886548778065
EST,VB.NET,46,0.07616398436982581
EST,VB6,3,0.004967216371945162
EST,VBA,36,0.059606596463341946
EST,VBScript,6,0.009934432743890324
EST,XSLT,26,0.04304920855685807
EST,iOS,373,0.6175905689118485
EST,iPhone,165,0.2731969004569839
ETH,ASP.NET,59,0.7835325365205843
ETH,ActionScript,1,0.013280212483399735
ETH,Android,175,2.3240371845949537
ETH,Assembly,4,0.05312084993359894
ETH,Bash,6,0.0796812749003984
ETH,C,47,0.6241699867197875
ETH,C#,314,4.1699867197875164
ETH,C++,89,1.1819389110225764
ETH,CSS,130,1.7264276228419655
ETH,Dart,1,0.013280212483399735
ETH,Flash,2,0.02656042496679947
ETH,Go,12,0.1593625498007968
ETH,Groovy,43,0.5710491367861886
ETH,HTML,188,2.49667994687915
ETH,Java,263,3.49269588313413
ETH,JavaScript,314,4.1699867197875164
ETH,LaTeX,1,0.013280212483399735
ETH,Lisp,2,0.02656042496679947
ETH,Lua,2,0.02656042496679947
ETH,MATLAB,14,0.18592297476759628
ETH,Objective-C,2,0.02656042496679947
ETH,Other,5381,71.46082337317397
ETH,PHP,207,2.749003984063745
ETH,Perl,1,0.013280212483399735
ETH,PowerShell,1,0.013280212483399735
ETH,Python,84,1.1155378486055776
ETH,R,9,0.11952191235059761
ETH,Ruby,40,0.5312084993359893
ETH,SASS,1,0.013280212483399735
ETH,SQL,94,1.248339973439575
ETH,SVG,4,0.05312084993359894
ETH,Scala,3,0.0398406374501992
ETH,Scheme,2,0.02656042496679947
ETH,Silverlight,1,0.013280212483399735
ETH,Swift,1,0.013280212483399735
ETH,TypeScript,3,0.0398406374501992
ETH,VB.NET,7,0.09296148738379814
ETH,VB6,4,0.05312084993359894
ETH,VBA,4,0.05312084993359894
ETH,VBScript,1,0.013280212483399735
ETH,XSLT,1,0.013280212483399735
ETH,iOS,8,0.10624169986719788
ETH,iPhone,4,0.05312084993359894
FIN,ASP.NET,693,0.30117471175450566
FIN,AWK,118,0.05128227415156085
FIN,ActionScript,273,0.11864458341844163
FIN,Android,5629,2.4463383152469156
FIN,Assembly,346,0.1503700581054242
FIN,Bash,410,0.1781841728994911
FIN,BlackBerry,39,0.016949226202634518
FIN,C,2239,0.9730594222486842
FIN,C#,3155,1.3711489402387669
FIN,C++,3231,1.4041782015567212
FIN,COBOL,1,0.0004345955436572953
FIN,CSS,4390,1.9078744366555265
FIN,CUDA,13,0.00564974206754484
FIN,Clojure,229,0.09952237949752063
FIN,CoffeeScript,74,0.03216007023063985
FIN,D,16,0.006953528698516725
FIN,Dart,160,0.06953528698516726
FIN,Delphi,463,0.20121773671332774
FIN,Erlang,31,0.013472461853376156
FIN,F#,39,0.016949226202634518
FIN,Flash,222,0.09648021069191956
FIN,Flex,246,0.10691050373969466
FIN,Fortran,26,0.01129948413508968
FIN,Go,65,0.028248710337724196
FIN,Groovy,70,0.030421688056010674
FIN,HTML,6298,2.737082733953646
FIN,Haskell,254,0.11038726808895302
FIN,Java,8721,3.7901077362352726
FIN,JavaScript,10123,4.399410688442801
FIN,Julia,8,0.0034767643492583625
FIN,LaTeX,95,0.041286576647443056
FIN,Lisp,111,0.04824010534595978
FIN,Lua,91,0.03954819447281387
FIN,MATLAB,315,0.13689759625204803
FIN,Mathematica,65,0.028248710337724196
FIN,Objective-C,810,0.35202239036240923
FIN,Other,159786,69.4422835388246
FIN,PHP,5819,2.5289114685418017
FIN,Pascal,6,0.002607573261943772
FIN,Perl,318,0.13820138288301992
FIN,PowerShell,420,0.18253012833606405
FIN,Python,6358,2.763158466573084
FIN,R,577,0.2507616286902594
FIN,Ruby,1055,0.4584982985584466
FIN,Rust,44,0.019122203920920997
FIN,SASS,70,0.030421688056010674
FIN,SQL,2062,0.896136011021343
FIN,SVG,114,0.04954389197693167
FIN,Scala,465,0.20208692780064233
FIN,Scheme,40,0.017383821746291814
FIN,Silverlight,159,0.06910069144150996
FIN,Smalltalk,4,0.0017383821746291812
FIN,Swift,678,0.29465577859964626
FIN,Tcl,17,0.007388124242174021
FIN,TypeScript,46,0.019991395008235584
FIN,VB.NET,156,0.06779690481053807
FIN,VB6,30,0.01303786630971886
FIN,VBA,120,0.05215146523887544
FIN,VBScript,30,0.01303786630971886
FIN,XSLT,165,0.07170826470345373
FIN,iOS,1741,0.7566308415073512
FIN,iPhone,750,0.3259466577429715
FJI,ASP.NET,29,1.3557737260402056
FJI,ActionScript,1,0.04675081813931744
FJI,Android,31,1.4492753623188406
FJI,Bash,1,0.04675081813931744
FJI,C,4,0.18700327255726976
FJI,C#,72,3.3660589060308554
FJI,C++,13,0.6077606358111267
FJI,CSS,88,4.114071996259934
FJI,Erlang,3,0.1402524544179523
FJI,Flash,2,0.09350163627863488
FJI,Flex,1,0.04675081813931744
FJI,Fortran,1,0.04675081813931744
FJI,HTML,87,4.0673211781206176
FJI,Java,22,1.0285179990649835
FJI,JavaScript,84,3.9270687237026647
FJI,Lisp,1,0.04675081813931744
FJI,MATLAB,2,0.09350163627863488
FJI,Objective-C,4,0.18700327255726976
FJI,Other,1319,61.6643291257597
FJI,PHP,208,9.724170172978027
FJI,Perl,9,0.42075736325385693
FJI,Python,27,1.262272089761571
FJI,R,4,0.18700327255726976
FJI,Ruby,1,0.04675081813931744
FJI,SQL,57,2.664796633941094
FJI,SVG,1,0.04675081813931744
FJI,Scala,1,0.04675081813931744
FJI,Scheme,1,0.04675081813931744
FJI,Silverlight,1,0.04675081813931744
FJI,Swift,21,0.9817671809256662
FJI,Tcl,2,0.09350163627863488
FJI,VB.NET,3,0.1402524544179523
FJI,VBA,2,0.09350163627863488
FJI,VBScript,3,0.1402524544179523
FJI,iOS,33,1.5427769985974755
FRA,ASP.NET,4409,0.31354315858641746
FRA,AWK,911,0.06478517066732281
FRA,ActionScript,1692,0.12032547614611439
FRA,Android,24448,1.7386035702247071
FRA,Assembly,632,0.04494426768578268
FRA,Bash,5012,0.3564251101916816
FRA,BlackBerry,101,0.007182549108012738
FRA,C,16639,1.1832716297843955
FRA,C#,27961,1.988428273357863
FRA,C++,28401,2.0197185863036613
FRA,COBOL,29,0.0020623160805185088
FRA,CSS,16077,1.143305366430899
FRA,CUDA,229,0.01628518560133581
FRA,Clojure,236,0.016782986034564417
FRA,CoffeeScript,336,0.02389442079497307
FRA,D,99,0.007040320412804565
FRA,Dart,728,0.05177124505577498
FRA,Delphi,1410,0.10027123012176199
FRA,Erlang,721,0.05127344462254638
FRA,F#,328,0.023325506014140376
FRA,Flash,1359,0.09664439839395357
FRA,Flex,886,0.06300731197722065
FRA,Fortran,117,0.008320378669678122
FRA,Go,1384,0.09842225708405573
FRA,Groovy,565,0.04017960639630888
FRA,HTML,20769,1.4769738853892729
FRA,Haskell,500,0.035557173802043256
FRA,Java,50224,3.571646994067641
FRA,JavaScript,47171,3.354534890832365
FRA,Julia,20,0.0014222869520817303
FRA,LaTeX,239,0.016996329077376676
FRA,Lisp,156,0.011093838226237496
FRA,Lua,410,0.02915688251767547
FRA,MATLAB,1198,0.08519498842969564
FRA,Mathematica,52,0.003697946075412499
FRA,Objective-C,8615,0.6126501046092053
FRA,Other,1010785,71.88131584299659
FRA,PHP,38525,2.739680241447433
FRA,Pascal,71,0.0050491186798901425
FRA,Perl,2239,0.15922502428554972
FRA,PowerShell,2079,0.14784672866889587
FRA,Python,23983,1.7055353985888069
FRA,R,6845,0.4867777093499722
FRA,Ruby,8953,0.6366867540993866
FRA,Rust,533,0.03790394727297811
FRA,SASS,417,0.029654682950904076
FRA,SQL,11821,0.8406427030279067
FRA,SVG,720,0.05120233027494229
FRA,Scala,3395,0.2414332101158737
FRA,Scheme,72,0.005120233027494229
FRA,Silverlight,893,0.06350511241044926
FRA,Smalltalk,161,0.01144940996425793
FRA,Swift,3810,0.27094566437156964
FRA,Tcl,60,0.004266860856245191
FRA,TypeScript,944,0.06713194413825767
FRA,VB.NET,1466,0.10425363358759084
FRA,VB6,99,0.007040320412804565
FRA,VBA,1901,0.13518837479536847
FRA,VBScript,167,0.011876096049882448
FRA,XSLT,663,0.04714881246150936
FRA,iOS,13945,0.9916895773389864
FRA,iPhone,7575,0.5386911831009553
FRO,ASP.NET,2,0.34782608695652173
FRO,ActionScript,1,0.17391304347826086
FRO,Android,8,1.391304347826087
FRO,Bash,1,0.17391304347826086
FRO,C,3,0.5217391304347826
FRO,C#,34,5.913043478260869
FRO,C++,3,0.5217391304347826
FRO,CSS,2,0.34782608695652173
FRO,HTML,19,3.3043478260869565
FRO,Java,17,2.9565217391304346
FRO,JavaScript,10,1.7391304347826086
FRO,LaTeX,1,0.17391304347826086
FRO,Objective-C,5,0.8695652173913043
FRO,Other,391,68.0
FRO,PHP,47,8.173913043478262
FRO,PowerShell,1,0.17391304347826086
FRO,Python,1,0.17391304347826086
FRO,Ruby,1,0.17391304347826086
FRO,SQL,18,3.130434782608696
FRO,VB.NET,2,0.34782608695652173
FRO,VBA,1,0.17391304347826086
FRO,iOS,5,0.8695652173913043
FRO,iPhone,2,0.34782608695652173
FSM,ASP.NET,11,0.834597875569044
FSM,Android,6,0.4552352048558422
FSM,C,4,0.30349013657056145
FSM,C#,123,9.332321699544766
FSM,C++,4,0.30349013657056145
FSM,CSS,9,0.6828528072837633
FSM,HTML,20,1.5174506828528074
FSM,Java,3,0.2276176024279211
FSM,JavaScript,33,2.503793626707132
FSM,Other,860,65.25037936267071
FSM,PHP,34,2.579666160849772
FSM,Python,5,0.37936267071320184
FSM,R,2,0.15174506828528073
FSM,SQL,136,10.318664643399089
FSM,VB.NET,64,4.855842185128983
FSM,VB6,2,0.15174506828528073
FSM,iOS,1,0.07587253414264036
FSM,iPhone,1,0.07587253414264036
GAB,Android,2,1.342281879194631
GAB,C++,1,0.6711409395973155
GAB,Delphi,1,0.6711409395973155
GAB,Java,3,2.0134228187919465
GAB,JavaScript,3,2.0134228187919465
GAB,Other,110,73.8255033557047
GAB,PHP,27,18.120805369127517
GAB,Perl,1,0.6711409395973155
GAB,SQL,1,0.6711409395973155
GBR,ASP.NET,56980,1.0847343533542144
GBR,AWK,2408,0.045841353507843956
GBR,ActionScript,5299,0.10087762966697056
GBR,Android,55806,1.0623847898084466
GBR,Assembly,1815,0.03455234909332923
GBR,Bash,9349,0.17797791276778785
GBR,BlackBerry,886,0.016866876747487436
GBR,C,31680,0.6030955478108374
GBR,C#,223795,4.2604093472956555
GBR,C++,79845,1.5200178035024088
GBR,COBOL,66,0.0012564490579392445
GBR,CSS,78053,1.4859033078686645
GBR,CUDA,609,0.011593598125530303
GBR,Clojure,2357,0.04487046105398181
GBR,CoffeeScript,958,0.01823754844705752
GBR,D,359,0.006834321390911952
GBR,Dart,579,0.0110224849173761
GBR,Delphi,10128,0.19280781907285863
GBR,Erlang,714,0.01359249435407001
GBR,F#,4420,0.08414401266805244
GBR,Flash,5315,0.10118222337798613
GBR,Flex,2348,0.04469912709153555
GBR,Fortran,1993,0.037940954128377495
GBR,Go,1289,0.024538830843692218
GBR,Groovy,3158,0.060119183711699005
GBR,HTML,100149,1.9065472227811728
GBR,Haskell,6418,0.1221801523311223
GBR,Java,152539,2.9039012552877943
GBR,JavaScript,180768,3.44129974705396
GBR,Julia,151,0.002874603147709484
GBR,LaTeX,588,0.01119381887982236
GBR,Lisp,598,0.011384189949207094
GBR,Lua,825,0.015705613224240557
GBR,MATLAB,8730,0.16619394357287282
GBR,Mathematica,247,0.004702165413802931
GBR,Objective-C,36844,0.701403168041114
GBR,Other,3661796,69.71000203887415
GBR,PHP,152431,2.9018452477384393
GBR,Pascal,256,0.004873499376249191
GBR,Perl,10555,0.20093666373558677
GBR,PowerShell,5231,0.09958310639515437
GBR,Python,93703,1.7838340314557732
GBR,R,14572,0.2774087223074344
GBR,Ruby,30847,0.5872376377310891
GBR,Rust,332,0.00632031950357317
GBR,SASS,1394,0.026537727072231922
GBR,SQL,60130,1.1447012402104058
GBR,SVG,4014,0.07641494725103223
GBR,Scala,8864,0.16874491590262825
GBR,Scheme,224,0.004264311954218042
GBR,Silverlight,8015,0.15258241211186432
GBR,Smalltalk,180,0.0034266792489252127
GBR,Swift,8768,0.1669173536365348
GBR,Tcl,2092,0.03982562771528636
GBR,TypeScript,2108,0.04013022142630193
GBR,VB.NET,17868,0.3401550267766428
GBR,VB6,2750,0.05235204408080186
GBR,VBA,9598,0.1827181523954677
GBR,VBScript,1861,0.035428056012499
GBR,XSLT,6649,0.12657772403390966
GBR,iOS,48571,0.9246513211085916
GBR,iPhone,32024,0.6096443125976723
GEO,ASP.NET,293,1.167889030612245
GEO,AWK,1,0.003985969387755102
GEO,ActionScript,88,0.350765306122449
GEO,Android,264,1.052295918367347
GEO,Assembly,4,0.01594387755102041
GEO,Bash,25,0.09964923469387756
GEO,BlackBerry,1,0.003985969387755102
GEO,C,309,1.2316645408163265
GEO,C#,1199,4.779177295918367
GEO,C++,421,1.6780931122448979
GEO,CSS,287,1.1439732142857142
GEO,CUDA,1,0.003985969387755102
GEO,CoffeeScript,2,0.007971938775510204
GEO,Delphi,2,0.007971938775510204
GEO,Erlang,5,0.01992984693877551
GEO,F#,1,0.003985969387755102
GEO,Flash,53,0.21125637755102042
GEO,Flex,13,0.05181760204081633
GEO,Groovy,4,0.01594387755102041
GEO,HTML,407,1.6222895408163265
GEO,Haskell,1,0.003985969387755102
GEO,Java,313,1.247608418367347
GEO,JavaScript,883,3.519610969387755
GEO,Lua,5,0.01992984693877551
GEO,MATLAB,161,0.6417410714285714
GEO,Mathematica,1,0.003985969387755102
GEO,Objective-C,56,0.22321428571428573
GEO,Other,17874,71.2452168367347
GEO,PHP,1360,5.420918367346939
GEO,Pascal,3,0.011957908163265306
GEO,Perl,4,0.01594387755102041
GEO,PowerShell,2,0.007971938775510204
GEO,Python,41,0.1634247448979592
GEO,R,1,0.003985969387755102
GEO,Ruby,272,1.0841836734693877
GEO,SASS,9,0.03587372448979592
GEO,SQL,484,1.9292091836734695
GEO,SVG,3,0.011957908163265306
GEO,Silverlight,13,0.05181760204081633
GEO,Swift,24,0.09566326530612244
GEO,TypeScript,3,0.011957908163265306
GEO,VB.NET,29,0.11559311224489796
GEO,VB6,3,0.011957908163265306
GEO,VBA,11,0.043845663265306124
GEO,VBScript,1,0.003985969387755102
GEO,XSLT,2,0.007971938775510204
GEO,iOS,122,0.48628826530612246
GEO,iPhone,27,0.10762117346938775
GGY,ASP.NET,3,0.39113428943937417
GGY,Android,5,0.651890482398957
GGY,Assembly,1,0.1303780964797914
GGY,C#,11,1.4341590612777053
GGY,C++,53,6.910039113428944
GGY,CSS,8,1.0430247718383312
GGY,HTML,8,1.0430247718383312
GGY,Java,7,0.9126466753585397
GGY,JavaScript,3,0.39113428943937417
GGY,Lua,20,2.607561929595828
GGY,Objective-C,1,0.1303780964797914
GGY,Other,523,68.1877444589309
GGY,PHP,43,5.60625814863103
GGY,Python,13,1.694915254237288
GGY,Rust,1,0.1303780964797914
GGY,SQL,15,1.955671447196871
GGY,VB.NET,45,5.867014341590613
GGY,VB6,1,0.1303780964797914
GGY,VBA,3,0.39113428943937417
GGY,iOS,3,0.39113428943937417
GHA,ASP.NET,83,0.9816676522767593
GHA,AWK,1,0.011827321111768185
GHA,Android,298,3.524541691306919
GHA,Bash,3,0.03548196333530455
GHA,BlackBerry,4,0.04730928444707274
GHA,C,14,0.16558249556475457
GHA,C#,415,4.908338261383797
GHA,C++,35,0.41395623891188643
GHA,CSS,82,0.9698403311649911
GHA,CoffeeScript,5,0.05913660555884092
GHA,Delphi,1,0.011827321111768185
GHA,Erlang,1,0.011827321111768185
GHA,Flash,3,0.03548196333530455
GHA,Flex,1,0.011827321111768185
GHA,Go,5,0.05913660555884092
GHA,HTML,161,1.9041986989946778
GHA,Java,269,3.1815493790656415
GHA,JavaScript,290,3.4299231224127733
GHA,MATLAB,1,0.011827321111768185
GHA,Other,5641,66.71791839148433
GHA,PHP,574,6.788882318154938
GHA,Perl,1,0.011827321111768185
GHA,PowerShell,3,0.03548196333530455
GHA,Python,107,1.2655233589591957
GHA,R,5,0.05913660555884092
GHA,Ruby,26,0.3075103489059728
GHA,SQL,241,2.8503843879361326
GHA,Scala,11,0.13010053222945003
GHA,Silverlight,2,0.02365464222353637
GHA,Swift,2,0.02365464222353637
GHA,TypeScript,5,0.05913660555884092
GHA,VB.NET,140,1.6558249556475457
GHA,VB6,4,0.04730928444707274
GHA,VBA,2,0.02365464222353637
GHA,XSLT,4,0.04730928444707274
GHA,iOS,13,0.1537551744529864
GHA,iPhone,2,0.02365464222353637
GIB,ASP.NET,6,0.2766251728907331
GIB,Android,5,0.23052097740894423
GIB,Bash,2,0.09220839096357769
GIB,C,1,0.046104195481788846
GIB,C#,14,0.6454587367450438
GIB,C++,5,0.23052097740894423
GIB,CSS,23,1.0603964960811434
GIB,Clojure,1,0.046104195481788846
GIB,CoffeeScript,1,0.046104195481788846
GIB,Flash,3,0.13831258644536654
GIB,Groovy,1,0.046104195481788846
GIB,HTML,35,1.6136468418626095
GIB,Java,14,0.6454587367450438
GIB,JavaScript,72,3.319502074688797
GIB,Objective-C,1,0.046104195481788846
GIB,Other,1489,68.64914707238358
GIB,PHP,416,19.179345320424158
GIB,Python,12,0.5532503457814661
GIB,R,4,0.18441678192715538
GIB,Ruby,6,0.2766251728907331
GIB,SASS,1,0.046104195481788846
GIB,SQL,53,2.443522360534809
GIB,XSLT,1,0.046104195481788846
GIB,iOS,3,0.13831258644536654
GIN,C#,2,3.5714285714285716
GIN,HTML,1,1.7857142857142858
GIN,JavaScript,5,8.928571428571429
GIN,Other,35,62.5
GIN,PHP,10,17.857142857142858
GIN,SQL,3,5.357142857142857
GLP,Android,3,0.7281553398058253
GLP,C#,8,1.941747572815534
GLP,C++,1,0.24271844660194175
GLP,CSS,6,1.4563106796116505
GLP,HTML,17,4.12621359223301
GLP,Java,2,0.4854368932038835
GLP,JavaScript,37,8.980582524271844
GLP,Other,293,71.11650485436893
GLP,PHP,34,8.25242718446602
GLP,R,2,0.4854368932038835
GLP,SASS,1,0.24271844660194175
GLP,SQL,8,1.941747572815534
GMB,ASP.NET,2,2.0618556701030926
GMB,C#,3,3.0927835051546393
GMB,HTML,1,1.0309278350515463
GMB,Java,5,5.154639175257732
GMB,JavaScript,2,2.0618556701030926
GMB,Other,75,77.31958762886597
GMB,PHP,4,4.123711340206185
GMB,Perl,1,1.0309278350515463
GMB,Python,3,3.0927835051546393
GMB,VBA,1,1.0309278350515463
GNB,ASP.NET,1,1.3888888888888888
GNB,C#,17,23.61111111111111
GNB,Other,53,73.61111111111111
GNB,PowerShell,1,1.3888888888888888
GNQ,Android,1,6.666666666666667
GNQ,Other,14,93.33333333333333
GRC,ASP.NET,3136,1.510109935618081
GRC,AWK,109,0.052487877226521304
GRC,ActionScript,197,0.09486341113417153
GRC,Android,4392,2.11492437411818
GRC,Assembly,131,0.06308176070343387
GRC,Bash,399,0.19213452305855047
GRC,BlackBerry,11,0.005296941738456278
GRC,C,1843,0.8874785112704474
GRC,C#,6199,2.985067439699134
GRC,C++,2002,0.9640433963990427
GRC,CSS,4778,2.3007988751221906
GRC,CUDA,57,0.02744778900836435
GRC,Clojure,28,0.013483124425161436
GRC,CoffeeScript,40,0.019261606321659196
GRC,Dart,14,0.006741562212580718
GRC,Delphi,131,0.06308176070343387
GRC,Erlang,14,0.006741562212580718
GRC,F#,35,0.016853905531451795
GRC,Flash,180,0.08667722844746638
GRC,Flex,97,0.046709395330023544
GRC,Fortran,22,0.010593883476912556
GRC,Go,41,0.019743146479700675
GRC,Groovy,45,0.021669307111866595
GRC,HTML,5586,2.6898833228197065
GRC,Haskell,37,0.017816985847534755
GRC,Java,7410,3.568212571087366
GRC,JavaScript,8695,4.186991674170668
GRC,Julia,2,0.0009630803160829598
GRC,LaTeX,11,0.005296941738456278
GRC,Lisp,16,0.007704642528663678
GRC,Lua,28,0.013483124425161436
GRC,MATLAB,198,0.09534495129221301
GRC,Mathematica,1,0.0004815401580414799
GRC,Objective-C,878,0.4227922587604193
GRC,Other,141926,68.34306847019508
GRC,PHP,6066,2.9210225986796168
GRC,Pascal,12,0.005778481896497758
GRC,Perl,153,0.07367564418034642
GRC,PowerShell,38,0.018298526005576236
GRC,Python,2947,1.4190988457482412
GRC,R,788,0.3794536445366861
GRC,Ruby,1279,0.6158898621350527
GRC,Rust,1,0.0004815401580414799
GRC,SASS,66,0.03178165043073767
GRC,SQL,3690,1.7768831831730607
GRC,SVG,92,0.044301694539816146
GRC,Scala,101,0.048635555962189464
GRC,Scheme,11,0.005296941738456278
GRC,Silverlight,115,0.05537711817477019
GRC,Smalltalk,1,0.0004815401580414799
GRC,Swift,223,0.10738345524325
GRC,Tcl,6,0.002889240948248879
GRC,TypeScript,82,0.03948629295940135
GRC,VB.NET,759,0.36548897995348323
GRC,VB6,35,0.016853905531451795
GRC,VBA,137,0.06597100165168274
GRC,VBScript,29,0.013964664583202916
GRC,XSLT,67,0.032263190588779155
GRC,iOS,1562,0.7521657268607915
GRC,iPhone,718,0.34574583347378257
GRD,ASP.NET,3,0.5102040816326531
GRD,Android,22,3.741496598639456
GRD,C,1,0.17006802721088435
GRD,C#,7,1.1904761904761905
GRD,C++,3,0.5102040816326531
GRD,CSS,4,0.6802721088435374
GRD,Clojure,1,0.17006802721088435
GRD,Dart,1,0.17006802721088435
GRD,Delphi,1,0.17006802721088435
GRD,HTML,6,1.0204081632653061
GRD,Java,11,1.870748299319728
GRD,JavaScript,11,1.870748299319728
GRD,Lisp,1,0.17006802721088435
GRD,Objective-C,1,0.17006802721088435
GRD,Other,445,75.68027210884354
GRD,PHP,17,2.891156462585034
GRD,Perl,11,1.870748299319728
GRD,Python,24,4.081632653061225
GRD,R,1,0.17006802721088435
GRD,SQL,6,1.0204081632653061
GRD,Scala,3,0.5102040816326531
GRD,VB.NET,4,0.6802721088435374
GRD,XSLT,2,0.3401360544217687
GRD,iOS,2,0.3401360544217687
GRL,ASP.NET,7,2.236421725239617
GRL,AWK,1,0.3194888178913738
GRL,Bash,1,0.3194888178913738
GRL,C,3,0.9584664536741214
GRL,C#,37,11.821086261980831
GRL,CSS,3,0.9584664536741214
GRL,HTML,5,1.597444089456869
GRL,Java,1,0.3194888178913738
GRL,JavaScript,7,2.236421725239617
GRL,Julia,3,0.9584664536741214
GRL,Mathematica,12,3.8338658146964857
GRL,Objective-C,4,1.2779552715654952
GRL,Other,210,67.09265175718849
GRL,PHP,2,0.6389776357827476
GRL,Python,5,1.597444089456869
GRL,Ruby,5,1.597444089456869
GRL,SQL,2,0.6389776357827476
GRL,iOS,5,1.597444089456869
GTM,ASP.NET,181,1.212486602357985
GTM,AWK,3,0.02009646302250804
GTM,ActionScript,11,0.07368703108252947
GTM,Android,170,1.1387995712754555
GTM,Assembly,5,0.0334941050375134
GTM,Bash,10,0.0669882100750268
GTM,BlackBerry,5,0.0334941050375134
GTM,C,29,0.19426580921757772
GTM,C#,458,3.068060021436227
GTM,C++,34,0.2277599142550911
GTM,CSS,122,0.8172561629153269
GTM,Clojure,5,0.0334941050375134
GTM,CoffeeScript,2,0.01339764201500536
GTM,D,3,0.02009646302250804
GTM,Delphi,253,1.694801714898178
GTM,Erlang,13,0.08708467309753483
GTM,F#,7,0.04689174705251876
GTM,Flash,14,0.09378349410503752
GTM,Flex,6,0.04019292604501608
GTM,Groovy,2,0.01339764201500536
GTM,HTML,239,1.6010182207931405
GTM,Haskell,6,0.04019292604501608
GTM,Java,205,1.3732583065380493
GTM,JavaScript,1498,10.034833869239014
GTM,LaTeX,2,0.01339764201500536
GTM,Objective-C,53,0.355037513397642
GTM,Other,10064,67.41693461950696
GTM,PHP,404,2.7063236870310825
GTM,Pascal,8,0.05359056806002144
GTM,Perl,6,0.04019292604501608
GTM,PowerShell,3,0.02009646302250804
GTM,Python,650,4.354233654876742
GTM,R,14,0.09378349410503752
GTM,Ruby,38,0.2545551982851018
GTM,SQL,175,1.172293676312969
GTM,SVG,3,0.02009646302250804
GTM,Scala,5,0.0334941050375134
GTM,Scheme,2,0.01339764201500536
GTM,Silverlight,2,0.01339764201500536
